Date,AccountId,MaskedAccount,AccountLabel,CashConcept,EstimatedAmount,IsObservedAnchor,AnchorAsOfLocal,AnchorAmount,PriorAnchorAsOfLocal,NextAnchorAsOfLocal,CumulativeNetCashActivityFromAnchor,ReconciliationDelta,ReconciliationStatus,DerivationMethod,Confidence,Limitations
2021-10-10,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-11,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-12,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-13,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-14,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-15,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-16,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-17,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-18,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-19,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-20,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-21,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-22,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-23,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-24,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-25,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-26,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-27,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-28,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-29,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-30,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-10-31,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-01,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-02,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-03,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-04,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-05,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-06,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-07,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-08,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-09,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-10,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-11,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-12,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-13,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-14,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2021-11-15,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
