Date,AccountId,MaskedAccount,AccountLabel,TradeCashFlow,IncomeCashFlow,ExternalTransferCashFlow,InternalTransferCashFlow,SweepCashFlow,OtherCashFlow,NetCashActivityExcludingSweep,NetCashActivityIncludingSweep,BoughtAmount,SoldAmount,DividendAmount,InterestAmount,MarginInterestAmount,Fees,Commissions,ActivityRowCount,SourceHistoryRows
2024-11-01,900001004,x1004,Individual 401(k) - x1004,3999.68,0.00,0.00,0.00,0.00,0.00,3999.68,3999.68,0.00,3999.68,0.00,0.00,0.00,0.00,0.11,1,1
2024-11-04,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-3999.68,0.00,0.00,-3999.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-11-14,900001004,x1004,Individual 401(k) - x1004,-1533.00,0.00,0.00,0.00,0.00,0.00,-1533.00,-1533.00,1533.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-11-15,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,1533.00,0.00,0.00,1533.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-11-29,900001004,x1004,Individual 401(k) - x1004,0.00,0.06,0.00,0.00,-0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,2,2
2024-12-09,900001004,x1004,Individual 401(k) - x1004,-6778.96,0.00,0.00,0.00,0.00,0.00,-6778.96,-6778.96,6778.96,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-12-10,900001004,x1004,Individual 401(k) - x1004,0.00,0.02,0.00,0.00,6765.88,0.00,0.02,6765.90,0.00,0.00,0.00,0.02,0.00,0.00,0.00,2,2
2024-12-16,900001004,x1004,Individual 401(k) - x1004,0.00,28.09,0.00,0.00,-15.03,0.00,28.09,13.06,0.00,0.00,28.09,0.00,0.00,0.00,0.00,2,2
2024-12-18,900001004,x1004,Individual 401(k) - x1004,0.00,2.49,0.00,0.00,-2.49,0.00,2.49,0.00,0.00,0.00,2.49,0.00,0.00,0.00,0.00,2,2
2024-12-26,900001004,x1004,Individual 401(k) - x1004,7.95,27.44,0.00,0.00,-27.44,0.00,35.39,7.95,5576.88,5584.83,27.44,0.00,0.00,0.00,0.16,7,7
2024-12-27,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-7.95,0.00,0.00,-7.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-01-17,900001004,x1004,Individual 401(k) - x1004,856.09,0.00,0.00,0.00,0.00,0.00,856.09,856.09,3899.34,4755.43,0.00,0.00,0.00,0.00,0.13,5,5
2025-01-21,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-856.09,0.00,0.00,-856.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-01-27,900001004,x1004,Individual 401(k) - x1004,-160.24,0.00,0.00,0.00,0.00,0.00,-160.24,-160.24,160.24,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-01-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,160.24,0.00,0.00,160.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-01-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2025-02-04,900001004,x1004,Individual 401(k) - x1004,8.78,0.00,0.00,0.00,0.00,0.00,8.78,8.78,2856.07,2864.86,0.00,0.00,0.00,0.00,0.08,4,4
2025-02-05,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-8.79,0.00,0.00,-8.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-02-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,2,2
2025-03-19,900001004,x1004,Individual 401(k) - x1004,0.00,2.52,0.00,0.00,-2.52,0.00,2.52,0.00,0.00,0.00,2.52,0.00,0.00,0.00,0.00,2,2
2025-03-21,900001004,x1004,Individual 401(k) - x1004,0.00,2.69,0.00,0.00,-2.69,0.00,2.69,0.00,0.00,0.00,2.69,0.00,0.00,0.00,0.00,2,2
2025-03-31,900001004,x1004,Individual 401(k) - x1004,0.00,2.61,0.00,0.00,-0.01,0.00,2.61,2.60,0.00,0.00,2.60,0.01,0.00,0.00,0.00,3,3
2025-04-01,900001004,x1004,Individual 401(k) - x1004,0.00,6.20,0.00,0.00,-8.80,0.00,6.20,-2.60,0.00,0.00,6.20,0.00,0.00,0.00,0.00,2,2
2025-04-28,900001004,x1004,Individual 401(k) - x1004,1369.88,0.00,0.00,0.00,0.00,0.00,1369.88,1369.88,768.90,2138.78,0.00,0.00,0.00,0.00,0.06,4,4
2025-04-29,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-1369.88,0.00,0.00,-1369.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-04-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,2,2
2025-05-06,900001004,x1004,Individual 401(k) - x1004,679.78,0.00,0.00,0.00,0.00,0.00,679.78,679.78,0.00,679.78,0.00,0.00,0.00,0.00,0.02,1,1
2025-05-07,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-679.78,0.00,0.00,-679.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-05-08,900001004,x1004,Individual 401(k) - x1004,567.78,0.00,0.00,0.00,0.00,0.00,567.78,567.78,0.00,567.78,0.00,0.00,0.00,0.00,0.02,1,1
2025-05-09,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-567.78,0.00,0.00,-567.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-05-19,900001004,x1004,Individual 401(k) - x1004,-3182.30,0.00,0.00,0.00,0.00,0.00,-3182.30,-3182.30,3340.73,158.42,0.00,0.00,0.00,0.00,0.00,4,4
2025-05-20,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,3182.30,0.00,0.00,3182.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-05-27,900001004,x1004,Individual 401(k) - x1004,4247.04,0.00,0.00,0.00,0.00,0.00,4247.04,4247.04,201.25,4448.28,0.00,0.00,0.00,0.00,0.00,5,5
2025-05-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-4247.04,0.00,0.00,-4247.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-05-30,900001004,x1004,Individual 401(k) - x1004,668.03,0.02,0.00,0.00,-0.02,0.00,668.05,668.03,0.00,668.03,0.00,0.02,0.00,0.00,0.00,3,3
2025-06-02,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-668.03,0.00,0.00,-668.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-06-05,900001004,x1004,Individual 401(k) - x1004,276.04,0.00,0.00,0.00,0.00,0.00,276.04,276.04,0.00,276.04,0.00,0.00,0.00,0.00,0.00,1,1
2025-06-06,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-276.04,0.00,0.00,-276.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-06-16,900001004,x1004,Individual 401(k) - x1004,-4919.69,0.00,0.00,0.00,0.00,0.00,-4919.69,-4919.69,5340.94,421.25,0.00,0.00,0.00,0.00,0.00,4,4
2025-06-17,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,4919.69,0.00,0.00,4919.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-06-18,900001004,x1004,Individual 401(k) - x1004,0.00,2.52,0.00,0.00,-2.52,0.00,2.52,0.00,0.00,0.00,2.52,0.00,0.00,0.00,0.00,2,2
2025-06-20,900001004,x1004,Individual 401(k) - x1004,0.00,1.58,0.00,0.00,-1.58,0.00,1.58,0.00,0.00,0.00,1.58,0.00,0.00,0.00,0.00,2,2
2025-06-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.03,0.00,0.00,-0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,2,2
2025-07-01,900001004,x1004,Individual 401(k) - x1004,0.00,3.00,0.00,0.00,-3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2,2
2025-07-07,900001004,x1004,Individual 401(k) - x1004,0.00,3.92,0.00,0.00,-3.92,0.00,3.92,0.00,0.00,0.00,3.92,0.00,0.00,0.00,0.00,2,2
2025-07-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2025-08-29,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2025-09-02,900001004,x1004,Individual 401(k) - x1004,-478.25,0.00,0.00,0.00,0.00,0.00,-478.25,-478.25,478.25,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-09-03,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,478.25,0.00,0.00,478.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-09-05,900001004,x1004,Individual 401(k) - x1004,1814.40,0.00,0.00,0.00,0.00,0.00,1814.40,1814.40,0.00,1814.40,0.00,0.00,0.00,0.00,0.00,1,1
2025-09-08,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-1814.40,0.00,0.00,-1814.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-09-17,900001004,x1004,Individual 401(k) - x1004,0.00,2.52,0.00,0.00,-2.52,0.00,2.52,0.00,0.00,0.00,2.52,0.00,0.00,0.00,0.00,2,2
2025-09-22,900001004,x1004,Individual 401(k) - x1004,-1781.35,0.00,0.00,0.00,0.00,0.00,-1781.35,-1781.35,1781.35,0.00,0.00,0.00,0.00,0.00,0.00,4,4
2025-09-23,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,1781.35,0.00,0.00,1781.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-09-29,900001004,x1004,Individual 401(k) - x1004,762.20,0.00,0.00,0.00,0.00,0.00,762.20,762.20,0.00,762.20,0.00,0.00,0.00,0.00,0.00,1,1
2025-09-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.01,0.00,0.00,-762.21,0.00,0.01,-762.20,0.00,0.00,0.00,0.01,0.00,0.00,0.00,3,3
2025-10-01,900001004,x1004,Individual 401(k) - x1004,0.00,3.00,0.00,0.00,-3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2,2
2025-10-02,900001004,x1004,Individual 401(k) - x1004,764.91,0.00,0.00,0.00,0.00,0.00,764.91,764.91,0.00,764.91,0.00,0.00,0.00,0.00,0.00,1,1
2025-10-03,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-764.91,0.00,0.00,-764.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-10-06,900001004,x1004,Individual 401(k) - x1004,-189.81,0.00,0.00,0.00,0.00,0.00,-189.81,-189.81,189.81,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-10-07,900001004,x1004,Individual 401(k) - x1004,-736.65,0.00,0.00,0.00,189.81,0.00,-736.65,-546.84,736.65,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2025-10-08,900001004,x1004,Individual 401(k) - x1004,1441.80,0.00,0.00,0.00,736.65,0.00,1441.80,2178.45,0.00,1441.80,0.00,0.00,0.00,0.00,0.00,3,3
2025-10-09,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-1441.80,0.00,0.00,-1441.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-10-10,900001004,x1004,Individual 401(k) - x1004,-314.55,0.00,0.00,0.00,0.00,0.00,-314.55,-314.55,314.55,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-10-13,900001004,x1004,Individual 401(k) - x1004,1356.18,0.00,0.00,0.00,0.00,0.00,1356.18,1356.18,0.00,1356.18,0.00,0.00,0.00,0.00,0.00,2,2
2025-10-14,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-1041.63,0.00,0.00,-1041.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-10-27,900001004,x1004,Individual 401(k) - x1004,-3141.19,0.00,0.00,0.00,0.00,0.00,-3141.19,-3141.19,3141.19,0.00,0.00,0.00,0.00,0.00,0.00,4,4
2025-10-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.02,0.00,0.00,3133.57,0.00,0.02,3133.59,0.00,0.00,0.00,0.02,0.00,0.00,0.00,2,2
2025-10-29,900001004,x1004,Individual 401(k) - x1004,559.99,0.00,0.00,0.00,0.00,0.00,559.99,559.99,0.00,559.99,0.00,0.00,0.00,0.00,0.00,1,1
2025-10-30,900001004,x1004,Individual 401(k) - x1004,0.00,174.28,0.00,0.00,-726.67,0.00,174.28,-552.39,0.00,0.00,174.28,0.00,0.00,0.00,0.00,3,3
2025-10-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-174.28,0.00,0.00,-174.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-11-03,900001004,x1004,Individual 401(k) - x1004,1252.65,0.00,0.00,0.00,174.28,0.00,1252.65,1426.94,689.74,1942.40,0.00,0.00,0.00,0.00,0.00,3,3
2025-11-04,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-1252.65,0.00,0.00,-1252.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-11-05,900001004,x1004,Individual 401(k) - x1004,0.00,3.30,0.00,0.00,-3.30,0.00,3.30,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,2,2
2025-11-17,900001004,x1004,Individual 401(k) - x1004,-1813.45,0.00,0.00,0.00,0.00,0.00,-1813.45,-1813.45,1958.62,145.17,0.00,0.00,0.00,0.00,0.00,5,5
2025-11-18,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,1813.45,0.00,0.00,1813.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-11-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,2,2
2025-12-01,900001004,x1004,Individual 401(k) - x1004,2540.39,0.00,0.00,0.00,0.00,0.00,2540.39,2540.39,0.00,2540.39,0.00,0.00,0.00,0.00,0.00,1,1
2025-12-02,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-2540.39,0.00,0.00,-2540.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-12-03,900001004,x1004,Individual 401(k) - x1004,0.00,3.25,0.00,0.00,-3.25,0.00,3.25,0.00,0.00,0.00,3.25,0.00,0.00,0.00,0.00,2,2
2025-12-04,900001004,x1004,Individual 401(k) - x1004,1037.01,0.00,0.00,0.00,0.00,0.00,1037.01,1037.01,0.00,1037.01,0.00,0.00,0.00,0.00,0.00,1,1
2025-12-05,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-1037.01,0.00,0.00,-1037.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-12-17,900001004,x1004,Individual 401(k) - x1004,0.00,0.80,0.00,0.00,-0.80,0.00,0.80,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,2,2
2025-12-22,900001004,x1004,Individual 401(k) - x1004,403.77,3.33,0.00,0.00,-3.33,0.00,407.10,403.77,2694.70,3098.47,3.33,0.00,0.00,0.00,0.00,11,11
2025-12-23,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-403.77,0.00,0.00,-403.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2025-12-24,900001004,x1004,Individual 401(k) - x1004,0.00,6.23,0.00,0.00,-6.23,0.00,6.23,0.00,0.00,0.00,6.23,0.00,0.00,0.00,0.00,3,3
2025-12-30,900001004,x1004,Individual 401(k) - x1004,0.00,3.76,0.00,0.00,-3.76,0.00,3.76,0.00,0.00,0.00,3.76,0.00,0.00,0.00,0.00,3,3
2025-12-31,900001004,x1004,Individual 401(k) - x1004,0.00,9.57,0.00,0.00,-3.79,0.00,9.57,5.78,0.00,0.00,9.54,0.03,0.00,0.00,0.00,4,4
2026-01-02,900001004,x1004,Individual 401(k) - x1004,0.00,3.00,0.00,0.00,-8.78,0.00,3.00,-5.78,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2,2
2026-01-05,900001004,x1004,Individual 401(k) - x1004,706.47,0.00,0.00,0.00,0.00,0.00,706.47,706.47,201.84,908.31,0.00,0.00,0.00,0.00,0.00,2,2
2026-01-06,900001004,x1004,Individual 401(k) - x1004,231.84,0.00,0.00,0.00,-706.47,0.00,231.84,-474.63,0.00,231.84,0.00,0.00,0.00,0.00,0.00,2,2
2026-01-07,900001004,x1004,Individual 401(k) - x1004,575.76,7.83,0.00,0.00,-239.67,0.00,583.59,343.92,0.00,575.76,7.83,0.00,0.00,0.00,0.00,4,4
2026-01-08,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-575.76,0.00,0.00,-575.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-01-09,900001004,x1004,Individual 401(k) - x1004,170.43,0.00,0.00,0.00,0.00,0.00,170.43,170.43,0.00,170.43,0.00,0.00,0.00,0.00,0.00,1,1
2026-01-12,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-170.43,0.00,0.00,-170.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-01-20,900001004,x1004,Individual 401(k) - x1004,-3462.07,0.00,0.00,0.00,0.00,0.00,-3462.07,-3462.07,5185.67,1723.60,0.00,0.00,0.00,0.00,0.00,9,9
2026-01-21,900001004,x1004,Individual 401(k) - x1004,-1578.19,0.00,0.00,0.00,3462.07,0.00,-1578.19,1883.89,1578.19,0.00,0.00,0.00,0.00,0.00,0.00,6,6
2026-01-22,900001004,x1004,Individual 401(k) - x1004,-285.57,0.00,0.00,0.00,1578.19,0.00,-285.57,1292.62,548.54,262.97,0.00,0.00,0.00,0.00,0.00,4,4
2026-01-23,900001004,x1004,Individual 401(k) - x1004,216.13,0.00,0.00,0.00,285.56,0.00,216.13,501.69,1014.64,1230.77,0.00,0.00,0.00,0.00,0.00,9,9
2026-01-26,900001004,x1004,Individual 401(k) - x1004,1100.59,0.00,0.00,0.00,-216.13,0.00,1100.59,884.47,1928.53,3029.12,0.00,0.00,0.00,0.00,0.00,14,14
2026-01-27,900001004,x1004,Individual 401(k) - x1004,130.88,0.00,0.00,0.00,-1100.59,0.00,130.88,-969.71,1153.87,1284.75,0.00,0.00,0.00,0.00,0.00,11,11
2026-01-28,900001004,x1004,Individual 401(k) - x1004,-900.23,0.00,0.00,0.00,-130.88,0.00,-900.23,-1031.11,2001.94,1101.71,0.00,0.00,0.00,0.00,0.00,9,9
2026-01-29,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,900.23,0.00,0.00,900.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-01-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.03,0.00,0.00,-0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,2,2
2026-02-02,900001004,x1004,Individual 401(k) - x1004,399.98,0.00,0.00,0.00,0.00,0.00,399.98,399.98,774.46,1174.43,0.00,0.00,0.00,0.00,0.00,8,8
2026-02-03,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-399.98,0.00,0.00,-399.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-02-04,900001004,x1004,Individual 401(k) - x1004,272.15,6.92,0.00,0.00,-6.92,0.00,279.07,272.15,1024.03,1296.19,6.92,0.00,0.00,0.00,0.00,10,10
2026-02-05,900001004,x1004,Individual 401(k) - x1004,383.34,0.00,0.00,0.00,-272.15,0.00,383.34,111.18,261.15,644.49,0.00,0.00,0.00,0.00,0.00,3,3
2026-02-06,900001004,x1004,Individual 401(k) - x1004,-477.32,0.00,0.00,0.00,-383.34,0.00,-477.32,-860.66,1075.52,598.20,0.00,0.00,0.00,0.00,0.00,6,6
2026-02-09,900001004,x1004,Individual 401(k) - x1004,412.09,0.00,0.00,0.00,477.32,0.00,412.09,889.41,1981.59,2393.68,0.00,0.00,0.00,0.00,0.00,15,15
2026-02-10,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-412.09,0.00,0.00,-412.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-02-12,900001004,x1004,Individual 401(k) - x1004,0.00,10.00,0.00,0.00,-10.00,0.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,2,2
2026-02-13,900001004,x1004,Individual 401(k) - x1004,77.31,0.00,0.00,0.00,0.00,0.00,77.31,77.31,1336.23,1413.54,0.00,0.00,0.00,0.00,0.00,12,12
2026-02-17,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-77.31,0.00,0.00,-77.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-02-18,900001004,x1004,Individual 401(k) - x1004,560.66,0.00,0.00,0.00,0.00,0.00,560.66,560.66,877.29,1437.95,0.00,0.00,0.00,0.00,0.00,7,7
2026-02-19,900001004,x1004,Individual 401(k) - x1004,0.00,16.75,0.00,0.00,-577.41,0.00,16.75,-560.66,0.00,0.00,16.75,0.00,0.00,0.00,0.00,2,2
2026-02-20,900001004,x1004,Individual 401(k) - x1004,516.87,0.00,0.00,0.00,0.00,0.00,516.87,516.87,0.00,516.87,0.00,0.00,0.00,0.00,0.00,2,2
2026-02-23,900001004,x1004,Individual 401(k) - x1004,-213.24,0.00,0.00,0.00,-516.87,0.00,-213.24,-730.11,213.24,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-02-24,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,213.24,0.00,0.00,213.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-02-25,900001004,x1004,Individual 401(k) - x1004,-183.10,0.00,0.00,0.00,0.00,0.00,-183.10,-183.10,955.23,772.12,0.00,0.00,0.00,0.00,0.00,7,7
2026-02-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,183.10,0.00,0.00,183.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-02-27,900001004,x1004,Individual 401(k) - x1004,-672.45,0.02,0.00,0.00,-0.02,0.00,-672.43,-672.45,672.45,0.00,0.00,0.02,0.00,0.00,0.00,4,4
2026-03-02,900001004,x1004,Individual 401(k) - x1004,819.48,37.47,0.00,0.00,634.98,0.00,856.95,1491.93,0.00,819.48,0.00,37.47,0.00,0.00,0.00,5,5
2026-03-03,900001004,x1004,Individual 401(k) - x1004,-852.17,0.00,0.00,0.00,-819.48,0.00,-852.17,-1671.65,852.17,0.00,0.00,0.00,0.00,0.00,0.00,4,4
2026-03-04,900001004,x1004,Individual 401(k) - x1004,0.00,3.65,0.00,0.00,848.52,0.00,3.65,852.17,0.00,0.00,3.65,0.00,0.00,0.00,0.00,2,2
2026-03-06,900001004,x1004,Individual 401(k) - x1004,-204.54,0.00,0.00,0.00,0.00,0.00,-204.54,-204.54,204.54,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-03-09,900001004,x1004,Individual 401(k) - x1004,-112.45,0.00,0.00,0.00,204.54,0.00,-112.45,92.09,112.45,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-03-10,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,112.45,0.00,0.00,112.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-03-12,900001004,x1004,Individual 401(k) - x1004,-292.75,0.00,0.00,0.00,0.00,0.00,-292.75,-292.75,292.75,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-03-13,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,292.75,0.00,0.00,292.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-03-16,900001004,x1004,Individual 401(k) - x1004,-1229.05,0.00,0.00,0.00,0.00,0.00,-1229.05,-1229.05,1229.05,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-03-17,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,1229.05,0.00,0.00,1229.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-03-18,900001004,x1004,Individual 401(k) - x1004,-362.32,0.00,0.00,0.00,0.00,0.00,-362.32,-362.32,362.32,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-03-19,900001004,x1004,Individual 401(k) - x1004,0.00,1.62,0.00,0.00,360.70,0.00,1.62,362.32,0.00,0.00,1.62,0.00,0.00,0.00,0.00,2,2
2026-03-20,900001004,x1004,Individual 401(k) - x1004,0.00,5.22,0.00,0.00,-5.22,0.00,5.22,0.00,0.00,0.00,5.22,0.00,0.00,0.00,0.00,2,2
2026-03-24,900001004,x1004,Individual 401(k) - x1004,0.00,0.82,0.00,0.00,-0.82,0.00,0.82,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,2,2
2026-03-25,900001004,x1004,Individual 401(k) - x1004,1392.62,0.00,0.00,0.00,0.00,0.00,1392.62,1392.62,495.43,1888.05,0.00,0.00,0.00,0.00,0.00,6,6
2026-03-26,900001004,x1004,Individual 401(k) - x1004,-1339.18,2.14,0.00,0.00,-1394.77,0.00,-1337.03,-2731.80,1339.18,0.00,2.14,0.00,0.00,0.00,0.00,4,4
2026-03-27,900001004,x1004,Individual 401(k) - x1004,556.70,0.00,0.00,0.00,1339.17,0.00,556.70,1895.87,0.00,556.70,0.00,0.00,0.00,0.00,0.00,2,2
2026-03-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.22,0.00,0.00,-556.92,0.00,0.22,-556.70,0.00,0.00,0.22,0.00,0.00,0.00,0.00,2,2
2026-03-31,900001004,x1004,Individual 401(k) - x1004,1746.67,3.50,0.00,0.00,-0.23,0.00,1750.18,1749.95,991.02,2737.69,3.49,0.01,0.00,0.00,0.00,10,10
2026-04-01,900001004,x1004,Individual 401(k) - x1004,648.85,2.65,0.00,0.00,-1752.59,0.00,651.49,-1101.10,0.00,648.85,2.65,0.00,0.00,0.00,0.00,5,5
2026-04-02,900001004,x1004,Individual 401(k) - x1004,-215.60,0.00,0.00,0.00,-648.85,0.00,-215.60,-864.45,215.60,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-04-06,900001004,x1004,Individual 401(k) - x1004,-382.61,3.43,0.00,0.00,212.17,0.00,-379.18,-167.01,680.84,298.23,3.43,0.00,0.00,0.00,0.01,7,7
2026-04-07,900001004,x1004,Individual 401(k) - x1004,961.50,0.00,0.00,0.00,382.61,0.00,961.50,1344.12,755.54,1717.04,0.00,0.00,0.00,0.00,0.04,8,8
2026-04-08,900001004,x1004,Individual 401(k) - x1004,2072.13,0.00,0.00,0.00,-961.50,0.00,2072.13,1110.62,0.00,2072.13,0.00,0.00,0.00,0.00,0.04,6,6
